 5.0 4.43 -0.29 -999 35.4 71 2 5 10 2 4 4 109 1 1 1 72.03 5.72 83.08 0.6570210982115231 101 281
 4.44 3.63 -0.05 -999 65.66 84 4 5 10 2 4 10 139 1 1 1 71.7 5.48 81.94 0.1807859055537626 99 1302
 2.77 2.96 -0.07 -999 57.71 54 2 3 2 4 2 2 75 1 1 1 67.0 6.08 78.8 -0.9629592702554516 53 990
 4.49 3.22 -0.68 -999 46.37 13 2 2 2 4 2 3 3 1 1 1 72.88 7.28 86.11 -0.2115225933159513 108 1686
 3.97 3.17 -0.28 -999 50.88 79 2 3 12 2 3 2 21 1 1 1 68.44 5.37 77.59 -0.0690423922339155 66 1992
 5.59 4.45 -0.37 -999 68.15 8 3 3 2 4 2 7 79 1 1 1 68.41 5.67 78.77 -0.1978601082806876 71 1862
 3.96 2.85 -0.74 -999 83.36 28 3 5 10 2 3 8 119 1 1 1 71.74 5.55 82.05 0.53405873289415 96 1047
 4.96 4.1 0.35 -999 76.42 24 3 3 11 2 4 8 160 1 1 1 68.53 5.65 78.88 -0.2349439962335456 69 543
 4.36 3.43 0.3 -999 24.93 25 2 2 2 4 2 2 86 1 1 1 77.81 5.83 88.4 1.4045542079980902 146 235
 4.1 3.41 0.39 -999 61.23 63 3 5 10 2 4 7 126 1 1 1 71.92 5.44 81.29 0.5164926807059546 100 80
 3.47 2.53 0.0 -999 81.31 89 3 3 10 2 4 7 126 1 1 1 68.65 5.42 77.16 -0.1295476831043692 67 1190
 4.91 3.97 0.07 -999 74.23 71 2 5 10 2 5 3 111 1 1 1 72.03 5.4 81.48 0.3759642632003859 100 1484
 5.12 3.15 0.11 -999 64.39 61 4 3 2 4 2 9 81 1 1 1 68.46 5.43 77.07 -0.0963673623044429 64 1797
 2.84 2.62 0.19 -999 39.73 36 3 4 2 4 2 6 69 1 1 1 61.98 5.23 70.1 -1.345508851242832 0 2358
 4.24 3.93 0.39 -999 48.05 63 3 3 12 2 3 8 40 1 1 1 68.48 5.46 76.91 -0.1334512502573023 67 2064
 6.52 2.94 -0.28 -999 39.61 18 3 4 11 2 5 6 156 1 1 1 61.99 5.16 70.41 -1.179607247243203 0 837
 3.96 3.71 -0.36 -999 53.51 33 3 4 12 2 5 7 44 1 1 1 62.09 5.16 70.37 -1.2869553439488457 0 1148
 4.13 4.16 -0.1 -999 33.14 12 2 5 10 2 4 2 104 1 1 1 71.88 5.77 81.6 0.2647125993418106 102 432
 4.26 3.41 -0.13 -999 39.16 45 4 3 2 4 2 5 89 1 1 1 68.27 5.56 79.24 -0.3793759808920473 66 2453
 5.02 3.95 -0.01 -999 40.81 14 3 2 12 2 4 7 43 1 1 1 77.62 5.91 88.64 1.203520499622068 148 189
 4.68 3.59 -0.29 -999 49.72 72 2 5 10 2 5 3 111 1 1 1 72.01 5.48 82.41 0.3759642632003859 100 1392
 4.67 3.28 -0.09 -999 36.89 3 4 3 11 3 4 5 12 1 1 1 68.42 5.71 78.21 -0.2486064812688093 70 1301
 3.54 4.44 -0.02 -999 69.8 77 2 3 12 2 4 4 26 1 1 1 68.57 5.51 77.8 -0.2115225933159513 64 1608
 4.43 3.56 -0.17 -999 28.75 79 2 4 12 2 4 3 33 1 1 1 62.08 5.07 70.68 -1.232305403807791 0 2563
 2.92 2.45 -0.2 -999 42.59 59 2 2 12 3 4 2 21 1 1 1 77.41 5.82 87.39 1.669996774397498 143 636
 4.12 3.49 0.38 -999 74.2 64 3 5 2 4 2 7 79 1 1 1 72.0 5.52 81.69 0.4813605763295623 98 950
 3.82 3.17 -0.14 -999 56.45 7 2 3 10 2 5 3 112 1 1 1 68.68 5.49 77.93 -0.1002709294573759 67 626
 2.85 3.31 -0.43 -999 39.77 1 2 5 2 4 2 3 14 1 1 1 71.84 5.43 81.13 0.4267106361885076 98 319
 4.04 3.04 0.44 -999 77.75 57 2 3 12 2 4 2 23 1 1 1 68.4 5.73 78.38 -0.3325331750568573 68 2575
 4.15 3.88 -0.03 -999 50.41 36 2 2 2 4 2 2 96 1 1 1 77.77 5.57 87.75 1.7168395802326866 149 1595
 4.99 3.51 -0.49 -999 22.65 53 4 3 10 3 3 10 136 1 1 1 68.26 5.65 77.96 -0.0866084444221123 64 1501
 4.07 4.13 -0.7 -999 32.49 9 3 2 10 3 4 8 121 1 1 1 77.6 5.8 87.85 1.1469187759045487 148 1398
 3.25 3.12 -0.33 -999 84.03 14 2 4 12 2 4 3 32 1 1 1 61.95 5.11 70.84 -1.206932217313731 0 1707
 5.48 3.69 -0.31 -999 52.9 74 2 3 2 4 2 3 151 1 1 1 68.58 5.5 78.58 -0.178342272516025 64 2450
 5.02 2.35 -0.11 -999 32.69 12 4 4 10 2 5 9 127 1 1 1 61.88 5.29 71.55 -1.5563014775011863 0 441
 4.34 3.76 -0.46 -999 28.32 3 2 4 12 2 5 3 33 1 1 1 62.05 5.3 70.47 -1.3591713362780955 0 754
 4.0 4.17 -0.05 -999 52.69 81 2 3 11 2 4 2 141 1 1 1 65.21 6.46 78.4 -1.2986660454076435 35 828
 5.05 2.98 -0.38 -999 31.67 76 4 5 2 4 2 5 85 1 1 1 71.81 5.62 82.2 0.3271696737887301 99 524
 3.43 4.17 -0.07 -999 44.4 96 3 5 11 2 3 7 7 1 1 1 71.88 5.44 80.82 0.6414068295997936 98 2370
 2.81 3.38 -0.71 -999 83.46 68 3 4 11 2 4 7 6 1 1 1 61.82 5.1 70.88 -1.40406235853682 0 1699
 4.92 2.78 0.07 -999 24.37 55 4 5 10 3 3 5 135 1 1 1 71.91 5.67 81.07 0.4364695540708382 100 1201
 4.45 3.64 -0.21 -999 43.97 65 2 5 10 2 5 2 102 1 1 1 71.95 5.44 81.11 0.4579391734119667 99 1519
 3.08 3.79 -0.11 -999 79.52 77 3 5 2 4 2 7 79 1 1 1 71.67 5.63 81.08 0.2061590920478227 96 70
 5.76 3.61 -0.47 -999 30.1 27 3 4 11 2 4 7 6 1 1 1 62.0 5.11 70.64 -1.206932217313731 0 2344
 4.21 4.18 0.08 -999 35.0 98 2 3 11 3 5 4 147 1 1 1 68.59 5.47 78.22 -0.0827048772691792 69 560
 4.66 3.15 -0.1 -999 32.51 94 4 3 2 4 2 9 82 1 1 1 68.59 5.6 80.16 -0.25836539915114 67 1037
 5.31 2.9 -0.52 -999 77.29 97 2 5 11 3 5 4 147 1 1 1 72.55 5.92 85.05 0.2978929201417354 104 720
 4.34 2.95 -0.29 -999 54.09 19 4 3 11 2 3 5 16 1 1 1 68.5 5.49 78.89 -0.016344235669328 67 2181
 3.81 3.43 0.39 -999 76.93 76 4 4 12 2 3 9 50 1 1 1 61.8 5.13 70.52 -1.2518232395724536 0 2484
 4.19 3.61 -0.1 -999 75.61 7 4 2 2 4 2 5 87 1 1 1 77.7 5.91 88.13 1.5138540882801998 148 1318
 4.93 3.03 0.31 -999 63.38 95 3 3 11 2 5 8 161 1 1 1 68.45 5.69 78.05 -0.2876421527981346 65 1006
 4.59 3.19 -0.15 -999 26.23 63 3 5 11 2 4 7 5 1 1 1 71.76 5.58 80.83 0.4032892332709119 102 1890
 5.95 3.85 -0.53 -999 44.95 80 3 5 2 4 2 8 74 1 1 1 71.97 5.54 81.83 0.5789497551528741 98 2196
 2.93 3.59 -0.01 -999 43.73 7 2 4 11 2 5 3 150 1 1 1 62.1 5.0 70.81 -1.2459678888430543 0 1956
 4.67 3.21 0.49 -999 52.37 31 4 5 2 4 2 9 82 1 1 1 71.83 5.57 82.29 0.4091445840003108 101 932
 6.29 3.45 -0.5 -999 33.48 59 3 2 12 2 4 8 41 1 1 1 77.68 5.51 87.69 1.490432685362604 150 1248
 4.13 3.59 0.0 -999 46.75 30 2 5 2 4 2 2 96 1 1 1 71.89 5.6 82.63 0.2412911964242148 95 329
 4.85 3.54 -0.08 -999 33.98 65 2 5 10 2 4 3 112 1 1 1 72.01 5.71 81.39 0.2569054650359444 100 20
 4.56 2.9 -0.69 -999 58.99 100 4 4 11 2 3 10 20 1 1 1 62.02 5.26 70.38 -1.5016515373601316 0 290
 4.26 3.55 0.08 -999 37.67 76 2 5 10 2 4 3 112 1 1 1 71.97 5.48 81.78 0.4306142033414393 102 368
 4.95 4.11 0.11 -999 72.14 49 3 5 2 4 2 7 80 1 1 1 71.79 5.38 81.23 0.5047819792471567 98 1696
 4.79 3.46 0.04 -999 45.18 9 3 2 12 2 5 7 44 1 1 1 77.46 5.68 88.56 1.4748184167508744 146 2001
 4.25 3.96 0.58 -999 51.73 33 2 2 10 2 3 4 105 1 1 1 77.73 5.8 87.35 1.502143386821402 148 2155
 5.05 2.72 0.23 -999 59.49 23 4 3 12 2 4 5 54 1 1 1 68.49 5.63 77.42 -0.1939565411277546 74 1847
 3.95 3.03 -0.59 -999 47.55 26 3 5 2 4 2 8 76 1 1 1 71.88 5.67 82.67 0.5145408971294873 100 1057
 4.21 4.0 0.77 -999 40.15 100 3 4 2 4 2 7 78 1 1 1 62.08 5.17 70.86 -1.1210537399492155 0 531
 4.83 4.06 -0.07 -999 35.03 95 4 3 2 4 2 5 85 1 1 1 68.38 5.62 77.86 -0.1002709294573759 74 89
 3.07 3.09 0.06 -999 54.9 36 2 3 12 2 3 4 28 1 1 1 68.35 5.48 78.12 0.0558717566599235 70 163
 4.12 3.36 0.25 -999 63.03 56 2 3 10 2 5 2 104 1 1 1 68.3 5.47 78.44 -0.4145080852684394 65 1097
 5.12 4.22 0.11 -999 80.45 74 2 3 10 3 3 4 109 1 1 1 68.57 5.38 78.07 0.0890520774598484 71 1805
 4.8 3.62 -0.99 -999 72.79 75 4 4 10 2 3 5 134 1 1 1 61.97 5.21 71.55 -1.2928106946782445 0 2346
 3.25 3.27 -0.62 -999 83.58 62 4 4 10 2 4 5 135 1 1 1 62.03 5.04 70.72 -1.4274837614544142 0 842
 3.43 3.2 0.27 -999 44.84 50 4 4 2 4 2 10 93 1 1 1 61.98 5.25 70.26 -1.1269090906786146 0 1159
 3.31 3.83 0.24 -999 23.61 4 3 4 11 3 4 7 4 1 1 1 62.01 5.11 71.67 -1.4665194329837394 0 2463
 4.23 3.7 0.18 -999 58.46 47 2 2 11 2 4 4 146 1 1 1 77.45 5.65 86.8 1.3557596185864345 147 2555
 5.02 2.92 0.09 -999 84.94 26 4 2 2 4 2 9 83 1 1 1 77.48 5.66 87.6 1.174243745975076 144 1289
 4.77 3.24 0.1 -999 50.74 72 4 5 12 2 4 5 53 1 1 1 76.34 6.33 87.66 0.7175263890819769 139 1616
 4.7 3.57 0.1 -999 20.21 36 2 5 11 2 5 4 145 1 1 1 71.88 5.56 81.14 0.4052410168473792 103 643
 3.94 3.28 -0.39 -999 50.41 38 4 2 2 4 2 9 84 1 1 1 77.55 5.74 87.79 1.2523150890337238 148 959
 5.58 4.25 -0.3 -999 43.72 72 3 3 11 2 3 8 158 1 1 1 68.52 5.49 78.58 -0.4086527345390405 69 612
 5.26 4.54 -0.2 -999 68.97 91 2 2 10 3 4 4 108 1 1 1 77.57 5.85 87.83 1.6914663937386265 143 307
 4.42 3.2 -0.46 -999 20.66 58 3 4 12 2 3 8 40 1 1 1 62.0 5.14 71.15 -1.2205947023489945 0 2352
 4.92 3.88 -0.19 -999 47.75 34 2 2 11 2 3 4 146 1 1 1 77.73 5.66 88.17 1.4611559317156122 151 84
 5.05 3.63 0.34 -999 74.61 61 4 5 2 4 2 10 90 1 1 1 71.83 5.59 82.43 0.6101782923763331 96 1488
 4.76 3.84 -0.28 -999 36.83 27 3 5 11 2 4 7 6 1 1 1 71.93 5.53 81.83 0.4579391734119667 104 1411
 4.84 2.88 -0.4 -999 57.08 13 3 3 10 2 5 7 126 1 1 1 68.38 5.42 77.5 -0.1822458396689581 63 2432
 3.51 2.64 -0.73 -999 34.93 50 2 2 2 4 2 2 2 1 1 1 77.45 5.72 87.19 1.4416380959509485 146 2132
 4.17 3.1 -0.25 -999 36.69 33 3 2 12 2 5 7 45 1 1 1 77.59 5.86 87.84 1.6036361327976454 147 758
 5.18 3.55 0.14 -999 34.55 1 3 5 11 2 4 6 156 1 1 1 72.08 5.37 82.17 0.4852641434824941 102 811
 5.32 3.74 -0.1 -999 57.5 74 4 3 2 4 2 9 83 1 1 1 68.41 5.62 79.48 -0.1724869217866261 67 508
 3.9 5.14 -0.5 -999 80.25 53 3 3 11 2 4 7 4 1 1 1 68.54 5.7 78.22 -0.5452775848916774 70 2464
 3.84 3.06 0.07 -999 56.82 79 2 3 2 4 2 4 118 1 1 1 68.43 5.48 78.15 -0.2661725334570061 63 1694
 4.76 3.99 -0.05 -999 20.06 60 3 4 11 3 3 8 161 1 1 1 61.94 5.18 70.65 -1.308424963289974 0 1377
 4.67 3.2 -0.47 -999 77.09 94 4 3 12 2 3 10 56 1 1 1 68.39 5.67 77.17 -0.4242670031507701 65 1522
 4.69 3.35 -0.13 -999 70.57 23 4 4 12 2 4 10 59 1 1 1 61.91 5.19 70.48 -1.2479196724195205 0 2328
 6.06 2.58 0.38 -999 41.64 19 2 3 10 3 5 4 108 1 1 1 68.58 5.6 77.45 -0.4574473239506964 72 566
 3.55 3.41 -0.15 -999 48.75 35 3 5 12 2 4 7 45 1 1 1 71.83 5.36 81.91 0.7409477919995711 100 863
 5.22 3.58 -0.29 -999 56.14 96 3 4 12 2 3 7 45 1 1 1 62.06 5.19 70.76 -1.345508851242832 0 700
 3.48 3.88 -0.27 -999 36.62 80 4 2 2 4 2 5 85 1 1 1 71.74 7.19 87.17 -0.047572772892787 99 1966
 3.77 3.34 -0.59 -999 66.62 61 4 5 12 3 3 5 52 1 1 1 71.77 5.58 81.95 0.5711426208470093 94 2270
 4.08 3.55 -0.27 -999 75.04 60 4 4 11 3 4 9 9 1 1 1 61.99 4.99 69.91 -1.1600894114785407 0 1886
 3.9 3.44 -0.3 -999 77.85 61 4 5 11 3 4 9 9 1 1 1 71.89 5.63 81.66 0.4403731212237713 96 1586
 4.91 3.23 -0.53 -999 73.83 32 2 4 10 2 3 4 105 1 1 1 61.95 5.08 69.94 -1.339653500513435 0 1327
 3.97 2.63 0.05 -999 22.62 87 2 5 10 2 3 2 102 1 1 1 71.87 5.73 81.71 0.364253561741588 95 1635
 4.76 3.6 0.32 -999 75.19 25 2 3 10 2 3 4 109 1 1 1 68.33 5.54 77.68 -0.090512011575044 65 2521
 4.64 4.27 -0.06 -999 80.59 42 2 4 11 3 4 3 150 1 1 1 61.96 5.15 72.84 -1.109343038490419 1 366
 4.89 3.64 -0.72 -999 79.08 4 2 4 11 2 3 2 142 1 1 1 61.93 5.21 71.52 -1.275244642490048 0 671
 6.37 3.72 0.61 -999 20.25 20 4 2 2 4 2 5 89 1 1 1 77.63 5.73 88.18 1.2562186561866555 146 902
 5.05 4.12 0.29 -999 38.45 98 3 4 2 4 2 7 77 1 1 1 61.93 5.13 70.97 -1.3259910154781709 0 2083
 4.03 3.69 0.12 -999 75.37 15 2 4 11 2 5 4 147 1 1 1 62.04 5.15 71.53 -1.3533159855486985 0 2084
 3.87 3.83 0.21 -999 46.74 35 3 2 11 3 4 8 161 1 1 1 77.63 5.73 87.73 1.7090324459268231 147 1773
 3.31 3.85 -0.22 -999 47.86 7 3 5 10 2 5 7 123 1 1 1 71.87 5.68 81.84 0.1807859055537626 94 1130
 5.19 2.74 -0.22 -999 82.7 55 2 4 11 2 5 3 150 1 1 1 61.94 4.99 70.53 -1.183510814396135 0 1432
 4.28 4.04 -0.08 -999 65.73 95 3 2 10 2 3 8 122 1 1 1 77.6 5.71 88.51 1.4513970138332788 150 139
 4.16 4.07 -0.08 -999 79.02 95 3 4 2 4 2 8 74 1 1 1 61.89 5.03 70.69 -1.183510814396135 0 2405
 4.93 3.07 -0.86 -999 34.64 59 3 4 11 2 4 7 6 1 1 1 62.03 5.11 70.64 -1.206932217313731 0 478
 4.22 3.96 -0.53 -999 34.5 9 3 5 10 2 3 7 124 1 1 1 71.92 5.8 81.92 0.4774570091766293 101 1110
 4.63 3.75 -0.03 -999 71.07 90 2 5 2 4 2 4 129 1 1 1 71.84 5.48 80.95 0.4110963675767781 100 1022
 4.21 3.95 -0.26 -999 79.63 37 3 2 11 2 4 8 159 1 1 1 77.74 5.78 87.72 1.098124186492893 146 1882
 4.95 2.85 0.12 -999 60.93 31 2 2 2 4 2 4 129 1 1 1 77.66 5.81 87.94 1.3069650291747783 153 342
 5.91 3.63 0.12 -999 55.82 25 3 3 2 4 2 6 36 1 1 1 68.33 5.62 77.39 -0.3910866823508452 64 36
 4.45 3.05 -0.51 -999 20.54 78 4 4 2 4 2 9 83 1 1 1 61.97 5.07 70.79 -1.2635339410312514 0 286
 3.99 3.85 0.12 -999 78.42 9 4 5 2 4 2 10 92 1 1 1 72.71 5.82 85.79 0.3740124796239187 105 586
 4.96 2.87 -0.48 -999 58.33 16 2 3 10 2 3 2 101 1 1 1 68.35 5.49 77.05 -0.5940721743033333 66 1215
 4.88 3.6 -0.36 -999 57.81 17 2 4 11 2 3 4 146 1 1 1 61.98 5.05 69.81 -1.2147393516195957 0 1690
 3.59 2.93 0.22 -999 44.18 64 4 2 11 2 4 9 10 1 1 1 77.81 5.74 88.62 1.400650640845159 146 1997
 5.29 3.34 0.1 -999 21.1 91 2 2 2 4 2 3 3 1 1 1 77.56 5.64 87.93 1.3811328050804943 146 2171
 4.24 3.52 0.21 -999 81.17 22 2 4 10 2 5 3 113 1 1 1 69.38 6.97 81.68 -1.1464269264432772 71 1867
 4.12 3.81 0.32 -999 72.01 17 3 3 11 2 5 7 4 1 1 1 68.6 5.57 77.97 -0.0339102878575233 70 1053
 3.83 3.65 -0.35 -999 41.92 67 2 3 11 2 4 2 144 1 1 1 68.56 5.55 78.17 -0.3715688465861825 68 547
 4.41 3.62 -0.47 -999 58.16 94 2 5 10 3 5 2 104 1 1 1 71.83 5.6 81.42 0.5574801358117456 98 85
 3.11 4.17 0.07 -999 62.17 5 2 2 2 4 2 3 25 1 1 1 77.45 5.79 87.44 1.3303864320923742 143 384
 4.26 3.57 -0.31 -999 34.28 70 4 3 12 2 3 10 57 1 1 1 68.3 5.57 77.79 -0.3676652794332495 68 2362
 5.42 4.11 -0.24 -999 69.15 39 4 5 11 2 5 10 18 1 1 1 72.15 5.68 82.12 0.3017964872946685 98 98
 4.31 2.74 -0.18 -999 24.58 35 2 3 12 3 5 3 32 1 1 1 68.57 5.58 78.29 -0.4652544582565612 68 1476
 3.95 2.72 -0.1 -999 84.33 8 2 5 2 4 2 3 151 1 1 1 71.81 5.51 81.6 0.5301551657412182 102 1417
 4.4 2.5 0.14 -999 24.05 26 4 4 12 2 3 5 52 1 1 1 62.07 5.09 70.71 -1.05664488192583 0 1730
 5.32 4.02 -0.42 -999 78.65 45 2 3 11 2 4 2 143 1 1 1 68.43 5.62 78.66 -0.0553799071986518 68 2416
 4.93 3.74 -0.39 -999 46.86 46 4 2 10 2 3 9 130 1 1 1 77.54 5.72 88.55 1.5821665134565168 146 2120
 4.57 3.75 -0.05 -999 40.04 17 2 4 11 2 4 4 146 1 1 1 61.97 5.08 69.82 -1.2986660454076435 0 771
 4.38 2.92 -0.65 -999 48.34 91 4 3 11 3 3 9 9 1 1 1 68.49 5.54 78.63 -0.1100298473397066 69 846
 3.82 3.73 0.07 -999 65.62 29 4 2 2 4 2 5 87 1 1 1 77.62 5.66 88.12 1.3557596185864345 151 716
 4.24 3.79 0.24 -999 66.03 96 3 2 10 3 5 6 114 1 1 1 77.64 5.78 86.75 1.5431308419271916 147 2175
 3.95 2.99 0.16 -999 69.28 99 4 4 11 3 4 5 12 1 1 1 61.87 5.08 71.28 -1.3298945826311026 0 2473
 5.16 3.71 -0.54 -999 21.78 91 2 3 2 4 2 2 75 1 1 1 68.47 5.55 77.68 -0.1705351382101602 69 1681
 3.33 3.55 -0.15 -999 65.76 80 4 4 2 4 2 10 91 1 1 1 61.82 5.24 70.59 -1.409917709266219 0 1362
 3.01 3.9 0.02 -999 41.25 71 4 3 2 4 2 10 91 1 1 1 68.54 5.5 79.12 -0.1646797874807613 65 1536
 4.6 3.78 -0.52 -999 37.39 52 3 3 12 2 4 6 34 1 1 1 68.35 5.78 78.67 -0.676047084514914 63 49
 4.86 3.39 -0.33 -999 72.52 66 2 5 11 3 4 4 147 1 1 1 71.81 5.67 82.17 0.3408321588239924 95 2306
 3.56 3.93 -0.17 -999 56.96 46 4 3 11 3 5 9 8 1 1 1 68.42 5.65 77.87 -0.5413740177387444 73 574
 3.65 3.53 -0.3 -999 20.65 35 4 2 12 2 3 9 50 1 1 1 77.67 5.71 87.64 1.37918102150403 152 648
 4.86 4.24 0.33 -999 40.96 49 2 3 10 2 5 3 110 1 1 1 68.49 5.52 78.6 -0.3793759808920473 69 914
 4.16 4.01 -0.24 -999 56.64 34 2 3 11 3 4 4 146 1 1 1 68.31 5.73 78.13 -0.1802940560924909 69 602
 3.61 3.77 0.17 -999 59.49 18 2 2 2 4 2 3 151 1 1 1 77.66 5.88 87.04 1.3752774543510955 148 2280
 3.54 3.48 0.06 -999 80.58 65 4 3 10 2 3 9 127 1 1 1 68.44 5.59 77.52 -0.2368957798100115 69 1873
 5.08 4.08 -0.59 -999 80.64 22 3 4 10 2 4 8 119 1 1 1 62.07 5.03 70.92 -1.2205947023489945 0 1336
 5.68 3.84 0.02 -999 82.43 30 2 3 2 4 2 2 75 1 1 1 68.34 5.64 79.18 -0.2739796677628709 68 1651
 2.98 2.62 -0.71 -999 40.42 30 4 2 10 3 4 9 131 1 1 1 77.73 5.74 89.78 1.37918102150403 151 2511
 3.71 2.61 -0.48 -999 84.94 40 2 2 10 2 5 3 113 1 1 1 77.73 5.5 87.38 1.6387682371740389 150 372
 3.84 3.16 -0.32 -999 27.2 31 2 5 2 4 2 4 129 1 1 1 71.95 5.43 82.09 0.2666643829182764 99 454
 3.35 3.65 -0.34 -999 50.36 10 2 4 12 2 5 4 28 1 1 1 61.98 5.18 70.48 -1.5094586716659963 0 1120
 5.04 3.92 -0.24 -999 44.33 63 4 2 2 4 2 5 85 1 1 1 77.48 5.71 86.79 1.414313125880421 144 802
 4.03 2.42 -0.61 -999 35.92 3 2 3 11 2 5 4 146 1 1 1 68.54 5.6 78.43 -0.1802940560924909 71 2090
 3.11 3.36 -0.58 -999 23.5 71 3 2 2 4 2 8 73 1 1 1 77.63 5.76 87.38 0.8014530828700248 149 2391
 4.42 2.87 -0.13 -999 50.37 71 3 2 11 3 4 6 155 1 1 1 70.67 7.07 86.91 -0.2388475633864787 89 1758
 4.98 2.88 0.16 -999 44.18 78 4 2 12 2 5 9 48 1 1 1 77.65 5.67 88.73 1.4435898795274156 149 1136
 4.49 3.42 -0.63 -999 50.41 88 2 2 11 2 4 4 148 1 1 1 77.74 5.73 87.15 1.2620740069160543 149 1444
 4.81 4.27 0.33 -999 75.52 9 3 4 12 2 5 8 39 1 1 1 62.15 5.13 70.53 -1.226450053078392 0 122
 4.08 4.24 -0.43 -999 45.82 71 3 3 10 3 4 6 116 1 1 1 67.68 5.96 79.32 -1.187414381549068 59 2396
 4.38 3.46 0.55 -999 28.4 99 2 5 12 2 4 2 21 1 1 1 71.82 5.56 81.1 0.4286624197649735 97 259
 3.95 3.62 -0.15 -999 73.08 76 3 5 10 3 3 8 120 1 1 1 71.94 5.7 81.24 0.1983519577419579 98 569
 4.1 3.35 -0.72 -999 82.96 79 4 5 2 4 2 5 85 1 1 1 71.78 5.72 82.94 0.1964001741654921 97 1012
 4.53 3.76 0.62 -999 28.72 32 2 2 10 2 5 2 104 1 1 1 77.58 5.91 88.09 1.5860700806094512 145 1895
 3.75 4.19 -0.26 -999 81.51 100 3 2 11 2 5 7 6 1 1 1 77.66 5.65 86.76 1.297206111292448 148 2203
 4.56 3.03 -0.91 -999 55.55 99 2 4 12 2 4 3 32 1 1 1 61.85 5.08 69.82 -1.3552677691251642 0 1960
 2.76 3.74 -0.42 -999 37.48 84 2 3 12 2 4 3 31 1 1 1 68.44 5.65 78.8 -0.0202478028222597 64 1656
 5.36 4.01 -0.23 -999 24.37 62 4 3 2 4 2 9 81 1 1 1 68.49 5.66 79.05 -0.6799506516678472 68 1252
 4.03 3.44 -0.19 -999 42.16 61 4 5 12 3 4 9 49 1 1 1 71.89 5.47 81.8 0.7799834635288949 98 333
 4.35 3.33 -0.56 -999 57.49 95 3 5 12 2 3 6 35 1 1 1 76.74 6.24 87.45 0.6062747252234014 139 26
 3.28 3.8 -0.06 -999 58.16 12 2 4 10 2 3 3 110 1 1 1 62.01 5.06 70.74 -1.3884480899250904 0 66
 4.87 3.22 -0.17 -999 53.74 20 3 3 11 3 4 8 158 1 1 1 68.29 5.58 77.53 -0.2310404290806139 68 373
 4.5 3.09 -0.67 -999 48.55 75 2 4 12 2 5 2 23 1 1 1 62.03 5.04 71.07 -1.158137627902075 0 1202
 3.66 3.59 0.18 -999 39.63 98 3 3 2 4 2 6 58 1 1 1 68.58 5.65 78.09 -0.299352854256931 69 888
 5.21 3.0 -0.72 -999 75.9 93 4 2 10 2 5 10 139 1 1 1 77.77 5.8 87.64 1.3128203799041775 147 2158
 4.16 3.95 0.35 -999 74.69 18 4 3 12 3 3 5 53 1 1 1 68.46 5.53 77.41 -0.2603171827276072 69 1854
 5.42 3.7 -0.99 -999 38.87 50 4 3 2 4 2 10 93 1 1 1 68.48 5.58 78.3 -0.0358620714339906 66 1060
 4.96 3.47 0.05 -999 61.5 90 2 4 11 2 3 3 152 1 1 1 62.03 5.0 69.86 -1.226450053078392 0 1356
 5.31 3.47 -0.41 -999 69.71 15 4 3 10 3 5 9 130 1 1 1 68.4 5.44 77.75 -0.0592834743515849 67 2438
 5.13 3.37 0.26 -999 74.98 5 2 5 2 4 2 3 151 1 1 1 71.88 5.37 81.7 0.5633354865411432 103 170
 4.87 3.63 -0.57 -999 79.93 67 3 2 11 2 4 8 159 1 1 1 72.03 7.18 87.56 -0.0202478028222597 92 1402
 4.67 4.53 -0.23 -999 82.46 91 4 4 11 2 3 5 12 1 1 1 61.83 5.12 69.81 -1.3982070078074211 0 1103
 4.54 4.18 -0.17 -999 52.87 86 4 2 11 2 5 5 15 1 1 1 77.58 5.5 88.04 1.4338309616450848 152 1810
 3.9 3.49 -0.54 -999 83.13 94 4 2 2 4 2 5 88 1 1 1 77.63 5.88 87.91 1.373325670774631 144 2114
 5.09 4.09 0.13 -999 21.4 78 2 4 10 2 3 4 109 1 1 1 61.81 5.01 70.42 -1.435290895760279 0 844
 4.92 4.02 -0.14 -999 35.67 42 3 2 11 2 4 8 160 1 1 1 77.71 5.78 87.93 1.5353237076213282 151 1163
 4.47 3.39 0.34 -999 46.99 43 3 2 12 3 4 7 43 1 1 1 77.43 5.69 87.33 1.527516573315462 149 414
 3.35 2.25 -0.41 -999 22.24 94 4 5 11 3 5 10 20 1 1 1 71.85 5.47 82.03 0.5418658672000147 101 332
 4.59 4.1 0.57 -999 22.39 31 3 2 10 2 3 6 116 1 1 1 77.72 5.67 87.5 1.515805871856667 148 2559
 4.28 3.94 -0.07 -999 36.27 18 3 4 2 4 2 7 77 1 1 1 62.05 4.94 70.24 -0.968814620984849 0 1609
 3.05 4.02 -0.01 -999 53.95 17 2 5 2 4 2 3 3 1 1 1 71.89 5.64 82.11 0.3427839424004596 95 1295
 4.81 2.68 -0.02 -999 68.66 88 2 2 2 4 2 2 75 1 1 1 74.22 7.18 87.78 0.2334840621183501 122 1915
 3.18 4.19 -0.59 -999 22.4 78 2 4 2 4 2 3 3 1 1 1 61.98 5.1 70.44 -1.566060395383517 0 2239
 2.36 3.2 -0.71 -999 83.27 52 4 2 12 2 3 9 50 1 1 1 76.52 6.32 86.67 -0.0709941758103827 143 1934
 3.4 3.21 -0.1 -999 43.42 99 4 4 2 4 2 5 89 1 1 1 61.99 4.96 69.58 -1.154234060749142 0 964
